stop_id,stop_name,stop_lat,stop_lon,day_type,hour_bucket,score_1_to_5,pct_on_time,avg_delay_minutes,delay_stddev_minutes,sample_size,last_updated
8370B2401101,Castlewhite Aparts,51.894219,-8.497478,weekday,evening,,0.0,36.38,11.06,11,2026-07-03 02:53:36.731074
8220DB004543,Finglas Place,53.386249,-6.296993,weekday,evening,,100.0,0.06,0.13,15,2026-07-03 02:53:36.731074
8370B4289701,South Main St,51.897316,-8.476966,weekday,pm_peak,,40.7,25.48,36.34,27,2026-07-03 02:53:36.731074
8380B2433001,Whiteoaks,51.873277,-8.505307,weekday,pm_peak,,0.0,20.88,0.0,11,2026-07-03 02:53:36.731074
8370B244501,Trafalgar Hill,51.902999,-8.429667,weekday,pm_peak,,100.0,4.37,,1,2026-07-03 02:53:36.731074
8380B213501,Blarney,51.933277,-8.567231,weekday,pm_peak,,0.0,9.07,0.0,12,2026-07-03 02:53:36.731074
8370B213541,North Point,51.924748,-8.492857,weekday,pm_peak,,0.0,9.12,0.0,12,2026-07-03 02:53:36.731074
8380B213421,Coolflugh,51.921946,-8.617972,weekday,evening,1.0,55.6,7.31,9.44,54,2026-07-03 02:53:36.731074
8310B101061,Ninemile Stone,53.49726,-6.385126,weekday,pm_peak,,68.8,9.22,7.28,16,2026-07-03 02:53:36.731074
8310B1010801,Newtown Commons,53.468552,-6.359314,weekday,pm_peak,,0.0,21.99,1.37,18,2026-07-03 02:53:36.731074
8240B1011201,Kilshane,53.4215525654992,-6.32484740554746,weekday,pm_peak,,0.0,19.8,0.0,7,2026-07-03 02:53:36.731074
8380B245651,Strand Street,51.8701463095666,-8.33477548501298,weekday,evening,,87.5,-23.89,58.86,8,2026-07-03 02:53:36.731074
8370B2409101,South Terrace,51.8942642036178,-8.46679264778184,weekday,evening,,100.0,-1.26,1.5,21,2026-07-03 02:53:36.731074
8380B248641,Harbour Heights,51.87663,-8.35104,weekday,evening,,87.5,-26.12,61.98,8,2026-07-03 02:53:36.731074
8330B1312201,Rathowen,53.655565,-7.51974,weekday,evening,,0.0,17.77,,1,2026-07-03 02:53:36.731074
8380B2339601,Carrig na Curra,51.8283627904162,-8.39602295285664,weekday,pm_peak,1.0,33.3,27.94,20.7,33,2026-07-03 02:53:36.731074
8380B2314701,Carrigaline,51.813453,-8.392252,weekday,pm_peak,1.0,33.3,25.53,20.09,33,2026-07-03 02:53:36.731074
8380B245081,Yacht Club,51.803503,-8.307254,weekday,evening,,0.0,25.65,,1,2026-07-03 02:53:36.731074
8380B244301,Father Sexton Pk,51.888719,-8.583434,weekday,pm_peak,,0.0,46.96,2.23,22,2026-07-03 02:53:36.731074
8380B246671,Ovens,51.876683,-8.646921,weekday,pm_peak,1.0,0.0,53.53,7.73,33,2026-07-03 02:53:36.731074
8380B246741,Fernlea,51.8087761047801,-8.39034063235804,weekday,evening,,0.0,10.53,0.0,4,2026-07-03 02:53:36.731074
8380B245281,Glenwood,51.821111,-8.392493,weekday,pm_peak,,0.0,31.15,10.5,24,2026-07-03 02:53:36.731074
8380B232421,Muskerry North,51.887841,-8.597079,weekday,evening,,100.0,4.3,0.0,2,2026-07-03 02:53:36.731074
8380B2361301,Haulbowline Island,51.83912,-8.30198,weekday,evening,,0.0,39.45,5.74,12,2026-07-03 02:53:36.731074
8380B0236151,Haulbowline Island,51.83866,-8.3019,weekday,pm_peak,,100.0,-3.45,,1,2026-07-03 02:53:36.731074
8380B2361301,Haulbowline Island,51.83912,-8.30198,weekday,pm_peak,,100.0,-2.53,0.0,12,2026-07-03 02:53:36.731074
8380B236411,Ballynabearna,51.812499,-8.495142,weekday,evening,,100.0,0.48,1.26,2,2026-07-03 02:53:36.731074
8310B111691,Flemington,53.640665,-6.498179,weekday,pm_peak,,0.0,20.37,0.0,2,2026-07-03 02:53:36.731074
8380B2361101,Cloghduv,51.84651,-8.787724,weekday,evening,,0.0,32.0,0.0,7,2026-07-03 02:53:36.731074
8310B101031,Cushinstown,53.573234,-6.446935,weekday,evening,,0.0,6.24,0.78,4,2026-07-03 02:53:36.731074
8380B215171,Dunmanway South,51.718552,-9.114446,weekday,evening,,0.0,10.66,0.33,12,2026-07-03 02:53:36.731074
8380B2538001,Burgatia,51.57203,-9.006424,weekday,pm_peak,,0.0,37.93,0.0,12,2026-07-03 02:53:36.731074
8380B249701,Skibbereen,51.54842,-9.265,weekday,evening,,50.0,31.34,33.47,26,2026-07-03 02:53:36.731074
8380B0219231,Mallow Station,52.13897,-8.65416,weekday,pm_peak,,100.0,2.23,0.0,11,2026-07-03 02:53:36.731074
8380B235841,Ballydahin,52.127767,-8.645323,weekday,pm_peak,,100.0,0.88,0.0,11,2026-07-03 02:53:36.731074
8380B611431,Bweeng,52.047114,-8.728858,weekday,pm_peak,,100.0,3.28,0.0,12,2026-07-03 02:53:36.731074
8430B3554801,Clonmel Stn,52.360904,-7.699656,weekday,evening,,0.0,32.6,21.59,24,2026-07-03 02:53:36.731074
8430B1553901,Cahir,52.37469,-7.92597,weekday,evening,,54.2,4.97,2.6,24,2026-07-03 02:53:36.731074
8390B255661,Rathmore,52.0842022221109,-9.21790916632914,weekday,pm_peak,,0.0,29.92,0.0,11,2026-07-03 02:53:36.731074
8380B244811,Maryville,51.909148,-8.26536,weekday,evening,,0.0,6.63,,1,2026-07-03 02:53:36.731074
8380B2349601,IDA Carrigtwohill,51.908153,-8.275732,weekday,pm_peak,,0.0,10.76,1.88,23,2026-07-03 02:53:36.731074
8380B2399801,Saint Mary's Road,51.908095,-8.168473,weekday,evening,,0.0,19.18,,1,2026-07-03 02:53:36.731074
8390B2556101,Kenmare,51.87918,-9.58124,weekday,pm_peak,1.0,35.3,5.92,2.62,34,2026-07-03 02:53:36.731074
8380B215021,Seafield,51.672242,-9.475893,weekday,pm_peak,,100.0,2.13,0.0,11,2026-07-03 02:53:36.731074
8380B236321,Ballylickey,51.723114,-9.440622,weekday,pm_peak,,100.0,1.68,0.0,12,2026-07-03 02:53:36.731074
8390B350771,Castlemaine,52.1683444903381,-9.701476298994,weekday,pm_peak,,100.0,-3.7,0.0,12,2026-07-03 02:53:36.731074
8360B6067101,Clonard,52.6829410850099,-8.5973925179423,weekday,pm_peak,,100.0,0.27,0.0,11,2026-07-03 02:53:36.731074
8400B6067801,Island Vw Terrace,52.674111,-8.615682,weekday,pm_peak,,100.0,2.02,0.0,11,2026-07-03 02:53:36.731074
8400B6077601,Ballinacurra Gdns,52.647809,-8.638277,weekday,pm_peak,2.5,68.6,3.75,3.06,35,2026-07-03 02:53:36.731074
8400B6081001,Hyde Avenue,52.649849,-8.628272,weekday,evening,,100.0,2.15,0.0,3,2026-07-03 02:53:36.731074
8310B101981,The Old Mill,53.501944,-6.467104,weekday,evening,,100.0,-2.1,0.0,9,2026-07-03 02:53:36.731074
8310B1378201,Drakestown,53.767762,-6.725464,weekday,pm_peak,,100.0,0.73,0.0,11,2026-07-03 02:53:36.731074
8310B1378801,Nobber,53.8213914271153,-6.7471811043255,weekday,pm_peak,,100.0,-0.12,0.0,12,2026-07-03 02:53:36.731074
8400B356071,Limerick Colbert,52.659735,-8.625132,weekday,pm_peak,,100.0,1.44,0.42,23,2026-07-03 02:53:36.731074
8400B6090101,Pineview Gdns,52.682714,-8.654048,weekday,pm_peak,,0.0,5.37,,1,2026-07-03 02:53:36.731074
8400B6072701,Colbert Avenue,52.651353,-8.620933,weekday,pm_peak,,100.0,1.15,,1,2026-07-03 02:53:36.731074
8400B609901,Ros Mór,52.643197,-8.588059,weekday,evening,3.5,89.5,0.79,3.14,86,2026-07-03 02:53:36.731074
8410B607671,Elm Park,52.66755,-8.559438,weekday,pm_peak,,100.0,1.32,2.09,23,2026-07-03 02:53:36.731074
8400B6078401,O'Connell Street,52.6615926357784,-8.62900193360188,weekday,evening,4.5,100.0,1.46,1.02,35,2026-07-03 02:53:36.731074
8410B6076301,UL Student Ctr,52.672781,-8.570757,weekday,pm_peak,2.5,68.3,3.33,3.45,104,2026-07-03 02:53:36.731074
8400B6075701,Limerick One SP,52.657038,-8.597335,weekday,pm_peak,,100.0,1.16,1.92,28,2026-07-03 02:53:36.731074
8400B6085001,St Josephs Hospital,52.658936,-8.614626,weekday,pm_peak,,100.0,2.88,0.0,11,2026-07-03 02:53:36.731074
8400B6075101,Ballinacurra Hse,52.644671,-8.645176,weekday,pm_peak,,50.0,2.98,4.38,22,2026-07-03 02:53:36.731074
8410B609811,Sanctuary,52.624623,-8.649253,weekday,pm_peak,,100.0,3.48,,1,2026-07-03 02:53:36.731074
8220DB000055,Mountjoy Prison,53.360412,-6.26847,weekday,pm_peak,3.5,80.4,3.83,1.28,56,2026-07-03 02:53:36.731074
8240DB007167,Navan Rd Stn,53.375866,-6.344783,weekday,evening,,100.0,2.78,0.0,11,2026-07-03 02:53:36.731074
8310B189571,Navan,53.65329,-6.6877,weekday,evening,,26.7,6.62,1.57,15,2026-07-03 02:53:36.731074
8400B6081901,Upr Mallow Street,52.658469,-8.626444,weekday,pm_peak,4.5,100.0,-1.43,1.91,33,2026-07-03 02:53:36.731074
8410B609751,Fox Hollow,52.654428,-8.564975,weekday,pm_peak,,100.0,0.7,0.0,11,2026-07-03 02:53:36.731074
8410B609771,Caisleán Nua,52.66341,-8.56946,weekday,pm_peak,,0.0,7.35,0.0,12,2026-07-03 02:53:36.731074
8360B336581,Quin South,52.815475,-8.86242,weekday,pm_peak,,100.0,-1.08,0.0,12,2026-07-03 02:53:36.731074
8410B6085601,Tech Park West,52.673384,-8.547757,weekday,evening,,100.0,0.23,0.67,7,2026-07-03 02:53:36.731074
8310B105591,Grange Hall,53.5177739161998,-6.54573340386563,weekday,pm_peak,,0.0,13.1,6.38,22,2026-07-03 02:53:36.731074
8220DB001696,Ashtown Roundabout,53.371541,-6.329831,weekday,pm_peak,,0.0,20.93,0.0,12,2026-07-03 02:53:36.731074
8310B1017401,Kilmainham,53.714995,-6.827974,weekday,pm_peak,,0.0,39.9,0.0,12,2026-07-03 02:53:36.731074
8310B1017801,Blackwater RP,53.654802,-6.701007,weekday,evening,,0.0,40.68,0.02,7,2026-07-03 02:53:36.731074
8410B3345801,Ballyneety,52.5970806330923,-8.54842878414068,weekday,pm_peak,,100.0,4.3,0.0,11,2026-07-03 02:53:36.731074
8360B337751,Ballycasey,52.715346,-8.86262,weekday,pm_peak,4.5,100.0,-0.31,0.14,30,2026-07-03 02:53:36.731074
8360B609581,Shannon Airport,52.692286,-8.920791,weekday,evening,,90.0,6.1,18.79,20,2026-07-03 02:53:36.731074
8360B335351,Carrowgar,52.916307,-9.346271,weekday,pm_peak,,0.0,16.77,0.0,11,2026-07-03 02:53:36.731074
8360B6095501,Bunratty,52.698483,-8.81555,weekday,evening,,61.5,5.53,9.62,13,2026-07-03 02:53:36.731074
8360B3345501,Lackabranner,52.847065,-8.477288,weekday,pm_peak,,100.0,3.3,0.0,11,2026-07-03 02:53:36.731074
8360B346341,Doolin,53.01626,-9.37699,weekday,evening,,0.0,19.29,8.02,24,2026-07-03 02:53:36.731074
8360B6350001,Lifford Road,52.851052,-8.977997,weekday,evening,,0.0,11.32,0.41,8,2026-07-03 02:53:36.731074
8470B5560901,Oranmore North,53.272763,-8.928809,weekday,evening,,0.0,24.27,4.96,13,2026-07-03 02:53:36.731074
8470B555161,Tonroe Cross,53.241832,-8.891792,weekday,evening,,0.0,28.3,0.5,7,2026-07-03 02:53:36.731074
8360B3510001,Lisdoonvarna,53.0291739278564,-9.2900590780953,weekday,pm_peak,,0.0,9.07,0.0,12,2026-07-03 02:53:36.731074
8450B0351771,Kilmeadan Station,52.24611,-7.24644,weekday,pm_peak,,100.0,2.47,0.0,7,2026-07-03 02:53:36.731074
8440B3550501,Waterford Bus Stn,52.26323,-7.11548,weekday,pm_peak,1.0,0.0,23.57,12.34,49,2026-07-03 02:53:36.731074
8440B3550501,Waterford Bus Stn,52.26323,-7.11548,weekday,evening,2.0,74.1,11.95,22.41,85,2026-07-03 02:53:36.731074
8450B3314401,Tramore Bus Stn,52.162197,-7.148262,weekday,pm_peak,2.0,66.7,5.62,6.54,33,2026-07-03 02:53:36.731074
8440B353191,Kilbarry SC,52.246359,-7.119911,weekday,pm_peak,,50.0,12.25,9.62,22,2026-07-03 02:53:36.731074
8340B355471,New Ross,52.39417,-6.94642,weekday,pm_peak,,100.0,3.12,0.0,11,2026-07-03 02:53:36.731074
8450B353251,Whitfield Hospital,52.24034,-7.17419,weekday,evening,,0.0,30.11,7.06,16,2026-07-03 02:53:36.731074
8310B1012401,Ballybin,53.515935,-6.418616,weekday,pm_peak,,0.0,21.88,0.0,11,2026-07-03 02:53:36.731074
8460B5236301,Mervue,53.286186,-9.018425,weekday,pm_peak,,100.0,-1.58,0.0,11,2026-07-03 02:53:36.731074
8460B5233201,Rahylin Glebe,53.28281,-9.01028,weekday,pm_peak,,100.0,3.15,0.72,22,2026-07-03 02:53:36.731074
8460B522301,Pearse Stadium,53.264351,-9.083157,weekday,pm_peak,,100.0,0.0,0.0,22,2026-07-03 02:53:36.731074
8460B5222101,Salthill Prom,53.258503,-9.078948,weekday,pm_peak,,100.0,0.05,0.01,12,2026-07-03 02:53:36.731074
8460B5228001,Merlin Gate,53.276394,-9.003078,weekday,pm_peak,,0.0,9.58,0.0,11,2026-07-03 02:53:36.731074
8460B5231601,IS Cnc na Cathrach,53.26337,-9.10468,weekday,pm_peak,,0.0,20.25,0.0,11,2026-07-03 02:53:36.731074
8470B556161,Oranmore North,53.272747,-8.928538,weekday,pm_peak,1.0,32.4,15.6,7.57,34,2026-07-03 02:53:36.731074
8460B5255401,Bothar Le Cheile,53.2763,-9.07779,weekday,pm_peak,,7.7,9.42,2.83,13,2026-07-03 02:53:36.731074
8460B5255401,Bothar Le Cheile,53.2763,-9.07779,weekday,evening,4.5,100.0,0.97,1.54,47,2026-07-03 02:53:36.731074
8460B5232301,College Road,53.2766679169823,-9.04139459613488,weekday,evening,,82.4,1.13,2.95,17,2026-07-03 02:53:36.731074
8310B1030501,Lackanash,53.556577,-6.781779,weekday,pm_peak,,100.0,4.1,0.0,11,2026-07-03 02:53:36.731074
8460B5258001,Pearse Ave,53.285645,-9.022866,weekday,pm_peak,,0.0,5.47,0.0,11,2026-07-03 02:53:36.731074
8460B5259001,Riverside IE,53.288686,-9.023524,weekday,pm_peak,,100.0,2.6,0.0,11,2026-07-03 02:53:36.731074
8460B5256501,Lw Newcastle,53.278883,-9.063356,weekday,evening,,100.0,2.38,,1,2026-07-03 02:53:36.731074
8460B5237301,Prc M Thír Oileáin,53.284434,-9.046776,weekday,pm_peak,,0.0,34.95,0.0,11,2026-07-03 02:53:36.731074
8460B5237901,Scoil S Phroinsias,53.290115,-9.042232,weekday,pm_peak,,0.0,38.13,0.0,11,2026-07-03 02:53:36.731074
8520B1014601,Maghera Cross Roads,53.801236,-7.035066,weekday,pm_peak,,100.0,-1.28,0.0,11,2026-07-03 02:53:36.731074
8520B1015301,Lavey,53.9653362297651,-7.23022435671639,weekday,pm_peak,,100.0,-10.45,0.0,11,2026-07-03 02:53:36.731074
8310B1014201,Kells Business Pk,53.736489,-6.901754,weekday,pm_peak,,52.2,28.85,29.48,23,2026-07-03 02:53:36.731074
8520B1014701,Lough Ramor,53.8319357473693,-7.07057749844067,weekday,evening,,100.0,3.15,,1,2026-07-03 02:53:36.731074
8460B5232101,Bóthar B Uí Eithir,53.27627,-9.04664,weekday,pm_peak,4.5,100.0,3.36,1.04,34,2026-07-03 02:53:36.731074
8460B5232401,Dexcom Stadium,53.279225,-9.037783,weekday,pm_peak,,100.0,3.4,,1,2026-07-03 02:53:36.731074
8470B5337701,An Cillín,53.313479,-8.98648,weekday,pm_peak,,0.0,7.97,0.0,5,2026-07-03 02:53:36.731074
8470B535131,Doon,53.37905,-9.24977,weekday,evening,,100.0,-3.67,0.0,9,2026-07-03 02:53:36.731074
8460B5550401,Galway Ceannt,53.27395,-9.0474,weekday,evening,2.0,69.2,6.71,13.8,65,2026-07-03 02:53:36.731074
8490B141761,Swinford,53.943752,-8.950111,weekday,pm_peak,,100.0,1.33,0.0,11,2026-07-03 02:53:36.731074
8490B520441,Glencorrib,53.5109837712322,-9.17248049896738,weekday,evening,,100.0,0.92,0.0,7,2026-07-03 02:53:36.731074
8520B1358601,Cavan Bus Stn,53.99036,-7.36358,weekday,pm_peak,,100.0,-7.07,7.22,24,2026-07-03 02:53:36.731074
8470B0533561,Leitir Mealláin,53.242239,-9.731691,weekday,pm_peak,,0.0,5.37,0.0,11,2026-07-03 02:53:36.731074
8460B522311,Spanish Arch,53.270347,-9.054014,weekday,pm_peak,,0.0,9.82,0.63,22,2026-07-03 02:53:36.731074
8470B532021,Coosaun Cross,53.344637,-8.777548,weekday,pm_peak,,0.0,11.55,0.0,11,2026-07-03 02:53:36.731074
8500B555611,Roscommon Hospital,53.625646,-8.176476,weekday,pm_peak,,100.0,0.58,0.0,11,2026-07-03 02:53:36.731074
8490B582211,An Fód Dubh,54.100223,-10.06795,weekday,evening,,100.0,0.0,0.0,12,2026-07-03 02:53:36.731074
8510B5586101,Skreen,54.2436306117063,-8.70260786420022,weekday,pm_peak,,0.0,7.53,0.0,11,2026-07-03 02:53:36.731074
8510B558211,Beltra,54.213057,-8.607527,weekday,evening,,0.0,6.98,0.0,2,2026-07-03 02:53:36.731074
8530B140811,Ballyshannon,54.50094,-8.18971,weekday,evening,,75.0,2.4,1.87,12,2026-07-03 02:53:36.731074
8530B0142191,Ballybofey,54.799193,-7.777662,weekday,pm_peak,,91.7,2.73,10.14,12,2026-07-03 02:53:36.731074
8530B140121,Killygordon,54.7968783262443,-7.68543816377576,weekday,pm_peak,,100.0,3.52,0.0,11,2026-07-03 02:53:36.731074
8530B141331,Castlefin,54.8015428406202,-7.59230359141697,weekday,pm_peak,,100.0,3.52,,1,2026-07-03 02:53:36.731074
8380B6310601,Mallow,52.135462,-8.644629,weekday,evening,,81.8,5.22,9.53,11,2026-07-03 02:53:36.731074
8430B331961,Dunbane,52.349712,-7.397704,weekday,pm_peak,,0.0,26.38,0.0,11,2026-07-03 02:53:36.731074
8270B331981,Piltown,52.351168,-7.331918,weekday,pm_peak,,0.0,21.25,0.0,11,2026-07-03 02:53:36.731074
8430B331941,S Treacy Pk,52.3484,-7.423288,weekday,pm_peak,,0.0,22.05,0.0,11,2026-07-03 02:53:36.731074
8530B1324801,Ballyshannon,54.500974,-8.189829,weekday,pm_peak,,0.0,38.6,0.0,11,2026-07-03 02:53:36.731074
8410B1554901,Dalys Cross,52.710064,-8.490324,weekday,pm_peak,,100.0,-0.48,0.0,11,2026-07-03 02:53:36.731074
8330B455541,Retreat Park,53.4221733833633,-7.9177806558671,weekday,pm_peak,,100.0,4.3,0.0,11,2026-07-03 02:53:36.731074
8210B111621,St Patrick's Avenue,52.837124,-6.91467,weekday,pm_peak,,0.0,14.88,0.0,11,2026-07-03 02:53:36.731074
8310B1503501,Tower Cross,53.722161,-6.257201,weekday,pm_peak,,100.0,-0.17,,1,2026-07-03 02:53:36.731074
8310B1087001,Bettystown,53.698388,-6.24422,weekday,pm_peak,,50.0,5.5,6.91,24,2026-07-03 02:53:36.731074
8310B111581,Inse Bay,53.685162,-6.240804,weekday,pm_peak,,0.0,11.25,0.0,12,2026-07-03 02:53:36.731074
8300B139151,Melifont Pk,53.723916,-6.363132,weekday,pm_peak,,100.0,-2.13,0.76,12,2026-07-03 02:53:36.731074
8300B103591,Drogheda Bus,53.712612,-6.353847,weekday,evening,1.0,25.0,81.09,47.52,32,2026-07-03 02:53:36.731074
8300B103661,Termon Aby,53.72896,-6.33038,weekday,pm_peak,,100.0,-3.37,0.0,11,2026-07-03 02:53:36.731074
8300B136651,The Chesters,53.727102,-6.332183,weekday,pm_peak,,100.0,-1.33,,1,2026-07-03 02:53:36.731074
8310B189001,Gainstown,53.623351,-6.706312,weekday,evening,4.5,100.0,0.06,0.34,36,2026-07-03 02:53:36.731074
8310B136621,Limekilnhill,53.643986,-6.672769,weekday,pm_peak,,0.0,12.55,5.02,23,2026-07-03 02:53:36.731074
8310B0189721,Academy Street,53.65,-6.68098,weekday,pm_peak,1.0,0.0,12.12,5.29,34,2026-07-03 02:53:36.731074
8260B0103551,Pinewood Court,53.405,-6.67674,weekday,pm_peak,,100.0,-0.4,0.0,12,2026-07-03 02:53:36.731074
8230B1034501,Liffey Valley SC,53.356177,-6.391667,weekday,pm_peak,,0.0,5.08,0.0,12,2026-07-03 02:53:36.731074
8330B1033201,Ardmore Rd,53.522795,-7.308501,weekday,pm_peak,,100.0,-2.07,0.0,6,2026-07-03 02:53:36.731074
8310B136631,Limekilnhill,53.64334,-6.672048,weekday,pm_peak,1.0,0.0,19.02,7.8,40,2026-07-03 02:53:36.731074
8220B135411,Wilton Terrace,53.333421,-6.249085,weekday,evening,2.0,63.9,7.52,8.56,36,2026-07-03 02:53:36.731074
8510B554971,Doorly Park,54.2675405408101,-8.45596867699791,weekday,pm_peak,1.0,32.4,21.72,14.15,34,2026-07-03 02:53:36.731074
8510B5209701,Cairns Road,54.2552292580485,-8.46562389721334,weekday,pm_peak,2.0,68.6,7.01,7.01,35,2026-07-03 02:53:36.731074
8260B134061,Millerstown,53.395692,-6.656675,weekday,evening,,100.0,2.27,0.54,9,2026-07-03 02:53:36.731074
8510B5593101,Rosses Point West,54.306265,-8.566024,weekday,pm_peak,,0.0,9.65,0.0,11,2026-07-03 02:53:36.731074
8260B0103551,Pinewood Court,53.405,-6.67674,weekday,evening,,0.0,7.35,0.0,12,2026-07-03 02:53:36.731074
8390B6356501,Listowel,52.444715,-9.485543,weekday,pm_peak,,100.0,-2.8,0.0,11,2026-07-03 02:53:36.731074
8220DB002916,Bushy Park Road,53.307637,-6.274943,weekday,pm_peak,,0.0,6.33,0.0,11,2026-07-03 02:53:36.731074
8490B5454201,Murrisk,53.7796515258603,-9.63852048558377,weekday,evening,,100.0,-4.32,0.29,11,2026-07-03 02:53:36.731074
8220GA00279,Milltown,53.30967,-6.251616,weekday,evening,4.0,96.1,-23.9,22.5,76,2026-07-03 02:53:36.731074
8250GA00294,Sandyford,53.27767443,-6.204574391,sunday,evening,4.0,100.0,-20.75,12.03,37,2026-07-03 02:53:36.731074
8250GA00333,Cherrywood,53.24538769,-6.145822549,weekday,evening,4.0,100.0,-31.66,6.46,40,2026-07-03 02:53:36.731074
8220GA00470,O'Connell Upr.,53.351612,-6.261151,weekday,evening,4.0,92.9,-12.93,12.36,70,2026-07-03 02:53:36.731074
8220GA00440,Harcourt,53.333631,-6.26283,sunday,evening,2.5,63.8,5.58,4.88,47,2026-07-03 02:53:36.731074
8250GA00281,Windy Arbour,53.301757,-6.250841,weekday,evening,,66.7,-0.52,7.79,24,2026-07-03 02:53:36.731074
8220GA00478,Dominick,53.351245,-6.265573,weekday,evening,,100.0,-0.5,3.82,22,2026-07-03 02:53:36.731074
8220GA00083,Beechwood,53.320929,-6.25475,sunday,evening,2.5,73.9,4.9,4.85,46,2026-07-03 02:53:36.731074
8250GA00295,Kilmacud,53.28291052,-6.224107001,weekday,evening,3.0,76.3,-19.49,23.3,38,2026-07-03 02:53:36.731074
8250GA00325,Carrickmines,53.254334,-6.171624,weekday,evening,,100.0,-12.0,0.85,19,2026-07-03 02:53:36.731074
8220GA00443,Westmoreland,53.34637,-6.259086,weekday,evening,,100.0,-44.25,16.41,23,2026-07-03 02:53:36.731074
8250GA00336,Brides Glen,53.24187177,-6.142842986,sunday,evening,,100.0,1.69,0.22,12,2026-07-03 02:53:36.731074
8250GA00291,Balally,53.286023,-6.236791,weekday,evening,,28.6,-2.01,20.69,14,2026-07-03 02:53:36.731074
8250GA00286,Dundrum,53.292375,-6.245234,weekday,evening,,68.0,-0.63,8.02,25,2026-07-03 02:53:36.731074
8250GA00316,The Gallops,53.261063,-6.205947,weekday,evening,,100.0,-51.47,4.32,22,2026-07-03 02:53:36.731074
8230GA00415,Fortunestown,53.284178,-6.424724,weekday,evening,1.5,46.5,5.57,1.51,71,2026-07-03 02:53:36.731074
8220GA00369,Goldenbridge,53.335879,-6.313299,weekday,evening,1.0,57.1,-0.06,6.92,98,2026-07-03 02:53:36.731074
8220GA00363,Blackhorse,53.334196,-6.327515,weekday,evening,2.0,61.3,-2.08,13.77,80,2026-07-03 02:53:36.731074
8220GA00420,Busáras,53.350045,-6.251598,weekday,pm_peak,,100.0,1.03,,1,2026-07-03 02:53:36.731074
8220GA00398,Smithfield,53.3471135,-6.278080805,weekday,evening,4.5,100.0,-1.35,4.89,62,2026-07-03 02:53:36.731074
8230GA00338,Cookstown,53.293311,-6.384038,sunday,evening,4.0,100.0,-9.91,15.85,50,2026-07-03 02:53:36.731074
8220GA00436,The Point,53.34827635,-6.22918668,weekday,evening,,95.2,-1.13,6.17,21,2026-07-03 02:53:36.731074
8220GA00387,Heuston,53.34668236,-6.291856547,sunday,evening,4.0,100.0,-18.66,11.13,38,2026-07-03 02:53:36.731074
8220GA00431,Mayor Square,53.34920357,-6.243268029,sunday,evening,4.0,100.0,-17.7,10.17,47,2026-07-03 02:53:36.731074
8220GA00434,Spencer Dock,53.34882534,-6.237125012,sunday,evening,4.0,100.0,-17.2,8.76,47,2026-07-03 02:53:36.731074
8230GA00339,Cookstown,53.29325763,-6.384116138,sunday,evening,,88.2,3.6,1.33,17,2026-07-03 02:53:36.731074
8220GA00364,Blackhorse,53.33429937,-6.327563122,sunday,evening,,100.0,-39.43,3.78,25,2026-07-03 02:53:36.731074
8230GA00351,Kingswood,53.30369079,-6.365506429,weekday,evening,,16.7,5.27,1.22,6,2026-07-03 02:53:36.731074
8220GA00062,Harcourt,53.33365091,-6.262691737,sunday,evening,,20.0,6.13,1.12,10,2026-07-03 02:53:36.731074
8220GA00276,Cowper,53.31640107,-6.25335115,weekday,evening,4.5,96.4,0.3,1.55,55,2026-07-03 02:53:36.731074
8250GA00298,Stillorgan,53.279503,-6.210316,weekday,evening,4.0,100.0,-37.77,19.23,55,2026-07-03 02:53:36.731074
8220GA00471,Parnell,53.35310526,-6.26050348,weekday,pm_peak,,100.0,-0.75,,1,2026-07-03 02:53:36.731074
8220GA00441,Dawson,53.342162,-6.257852,weekday,evening,,100.0,-0.46,0.72,29,2026-07-03 02:53:36.731074
8350DB004282,Mill Road,53.139510182348,-6.06105674847875,weekday,evening,,100.0,1.63,0.81,3,2026-07-03 02:53:36.731074
8350DB004294,Church Lane,53.1463915940886,-6.07799962874195,weekday,pm_peak,,100.0,3.78,,1,2026-07-03 02:53:36.731074
8350DB004297,Redford,53.1556168761264,-6.08264185061065,weekday,evening,,100.0,2.1,0.63,6,2026-07-03 02:53:36.731074
8350DB003045,Church Road,53.197431,-6.109006,weekday,evening,,100.0,2.91,0.46,4,2026-07-03 02:53:36.731074
8350DB004654,Springfield Heights,53.0884641635833,-6.10914411975304,weekday,pm_peak,,56.0,3.15,2.95,25,2026-07-03 02:53:36.731074
8350DB004291,Bellevue Road,53.145138,-6.068876,weekday,pm_peak,,100.0,0.73,0.16,2,2026-07-03 02:53:36.731074
8350DB004229,Carrig Villas,53.132522,-6.075734,weekday,evening,,100.0,0.63,1.05,2,2026-07-03 02:53:36.731074
8350DB004235,Delgany Golf Club,53.130388139816,-6.10129581320631,weekday,evening,,100.0,1.34,0.39,5,2026-07-03 02:53:36.731074
8350DB004132,Bray Main Street,53.202301,-6.110004,weekday,pm_peak,,73.9,7.98,13.55,23,2026-07-03 02:53:36.731074
8350DB004108,Golf Course,53.1918778643104,-6.20081336966608,weekday,evening,,100.0,0.2,0.76,21,2026-07-03 02:53:36.731074
8350DB005135,Kilruddery Cottages,53.176792,-6.095417,weekday,evening,,100.0,3.92,0.16,5,2026-07-03 02:53:36.731074
